generated,expanded,reopened,cost,g1,h1,g2,h2,g3,h3,w,is-W-opt
8149.0,4721.0,2118.0,717.0,0.0,386.0,2.0,386.0,2.0,386.0,1.1,false
7053.0,4046.0,2397.0,612.0,0.0,386.0,2.0,386.0,2.0,386.0,1.1,false
1038.0,616.0,396.0,546.0,0.0,386.0,2.0,386.0,2.0,386.0,1.1,true
918.0,513.0,441.0,540.0,0.0,386.0,2.0,386.0,2.0,386.0,1.1,true
6874.0,4010.0,1606.0,532.0,0.0,386.0,2.0,386.0,2.0,386.0,1.1,true
4471.0,2630.0,603.0,518.0,0.0,386.0,2.0,386.0,2.0,386.0,1.1,true
2425.0,1412.0,53.0,722.0,0.0,472.0,2.0,472.0,2.0,472.0,1.1,false
7225.0,4202.0,2989.0,650.0,0.0,472.0,2.0,472.0,2.0,472.0,1.1,true
3915.0,2374.0,1705.0,640.0,0.0,472.0,2.0,472.0,2.0,472.0,1.1,true
11736.0,6981.0,4683.0,634.0,0.0,472.0,2.0,472.0,2.0,472.0,1.1,true
1655.0,916.0,66.0,511.0,0.0,391.0,2.0,391.0,2.0,391.0,1.1,false
2375.0,1343.0,751.0,481.0,0.0,391.0,2.0,391.0,2.0,391.0,1.1,true
3384.0,1882.0,1288.0,457.0,0.0,391.0,2.0,391.0,2.0,391.0,1.1,true
4230.0,2378.0,1836.0,451.0,0.0,391.0,2.0,391.0,2.0,391.0,1.1,true
7434.0,4304.0,2887.0,449.0,0.0,391.0,2.0,391.0,2.0,391.0,1.1,true
2306.0,1354.0,86.0,694.0,0.0,408.0,2.0,408.0,2.0,408.0,1.1,false
456.0,269.0,202.0,678.0,0.0,408.0,2.0,408.0,2.0,408.0,1.1,false
1425.0,846.0,490.0,660.0,0.0,408.0,2.0,408.0,2.0,408.0,1.1,false
2742.0,1669.0,1299.0,634.0,0.0,408.0,2.0,408.0,2.0,408.0,1.1,true
593.0,334.0,131.0,630.0,0.0,408.0,2.0,408.0,2.0,408.0,1.1,true
5882.0,3430.0,1357.0,602.0,0.0,408.0,2.0,408.0,2.0,408.0,1.1,true
45017.0,26705.0,3750.0,594.0,0.0,408.0,2.0,408.0,2.0,408.0,1.1,true
17893.0,10485.0,2469.0,589.0,0.0,408.0,2.0,408.0,2.0,408.0,1.1,true
