hRange, Ratio, Pr(Ratio)<=
1.7976931348623157E308,1.3498349834983498,0.38885399417575467
1.7976931348623157E308,1.3498452012383901,0.38891109461542805
1.7976931348623157E308,1.3498542274052479,0.38896819505510144
1.7976931348623157E308,1.349892008639309,0.3890823959344482
1.7976931348623157E308,1.35,0.38936789813281514
1.7976931348623157E308,1.350109409190372,0.3895391994518353
1.7976931348623157E308,1.3501199040767387,0.3895962998915087
1.7976931348623157E308,1.3501683501683501,0.38965340033118206
1.7976931348623157E308,1.3501805054151625,0.38971050077085545
1.7976931348623157E308,1.350210970464135,0.3898247016502022
1.7976931348623157E308,1.3502304147465438,0.3899960029692224
1.7976931348623157E308,1.3502824858757063,0.39005310340889576
1.7976931348623157E308,1.3503325942350333,0.39011020384856915
1.7976931348623157E308,1.3503649635036497,0.3902244047279159
1.7976931348623157E308,1.3505154639175259,0.39050990692628285
1.7976931348623157E308,1.3505535055350553,0.39056700736595623
1.7976931348623157E308,1.350561797752809,0.3906241078056296
1.7976931348623157E308,1.3505747126436782,0.390681208245303
1.7976931348623157E308,1.350609756097561,0.3907383086849764
1.7976931348623157E308,1.3506172839506172,0.3907954091246498
1.7976931348623157E308,1.3506493506493507,0.3911380117626901
1.7976931348623157E308,1.3506944444444444,0.39119511220236347
1.7976931348623157E308,1.350730688935282,0.39125221264203686
1.7976931348623157E308,1.3507462686567164,0.3913664135213836
1.7976931348623157E308,1.3508771929824561,0.39159481528007717
1.7976931348623157E308,1.3509615384615385,0.39165191571975055
1.7976931348623157E308,1.3509933774834437,0.3918232170387707
1.7976931348623157E308,1.3510392609699768,0.3919374179181175
1.7976931348623157E308,1.351063829787234,0.39199451835779087
1.7976931348623157E308,1.3511450381679388,0.392165819676811
1.7976931348623157E308,1.351219512195122,0.39245132187517795
1.7976931348623157E308,1.3513513513513513,0.3925655227545247
1.7976931348623157E308,1.351409978308026,0.3926797236338715
1.7976931348623157E308,1.351421188630491,0.39279392451321826
1.7976931348623157E308,1.3514492753623188,0.39285102495289165
1.7976931348623157E308,1.3514644351464435,0.39290812539256503
1.7976931348623157E308,1.3514851485148516,0.3930223262719118
1.7976931348623157E308,1.3515151515151516,0.3931365271512586
1.7976931348623157E308,1.3515625,0.39319362759093196
1.7976931348623157E308,1.3515850144092219,0.39325072803060535
1.7976931348623157E308,1.3515981735159817,0.39330782847027873
1.7976931348623157E308,1.3516483516483517,0.3933649289099521
1.7976931348623157E308,1.3517241379310345,0.3934791297892989
1.7976931348623157E308,1.3517587939698492,0.3935362302289723
1.7976931348623157E308,1.3518072289156626,0.39359333066864566
1.7976931348623157E308,1.3518518518518519,0.3938217324273392
1.7976931348623157E308,1.351981351981352,0.3938788328670126
1.7976931348623157E308,1.352,0.39393593330668597
1.7976931348623157E308,1.352078239608802,0.39399303374635936
1.7976931348623157E308,1.352112676056338,0.39405013418603274
1.7976931348623157E308,1.3521444695259595,0.3941643350653795
1.7976931348623157E308,1.3521739130434782,0.3942785359447263
1.7976931348623157E308,1.3522012578616351,0.39439273682407305
1.7976931348623157E308,1.3522267206477734,0.39444983726374644
1.7976931348623157E308,1.3522727272727273,0.3945069377034198
1.7976931348623157E308,1.3523316062176165,0.3946211385827666
1.7976931348623157E308,1.3523573200992556,0.39467823902244
1.7976931348623157E308,1.3524590163934427,0.39473533946211337
1.7976931348623157E308,1.3524904214559388,0.39479243990178675
1.7976931348623157E308,1.352542372881356,0.39484954034146014
1.7976931348623157E308,1.3525835866261398,0.3949066407811335
1.7976931348623157E308,1.3526011560693643,0.3950208416604803
1.7976931348623157E308,1.3526315789473684,0.39513504253982706
1.7976931348623157E308,1.3526448362720402,0.39519214297950045
1.7976931348623157E308,1.3526570048309179,0.39524924341917383
1.7976931348623157E308,1.3527272727272728,0.3953063438588472
1.7976931348623157E308,1.352760736196319,0.3953634442985206
1.7976931348623157E308,1.352803738317757,0.395420544738194
1.7976931348623157E308,1.3529411764705883,0.39667675441100847
1.7976931348623157E308,1.3531598513011152,0.39673385485068186
1.7976931348623157E308,1.3532338308457712,0.39679095529035524
1.7976931348623157E308,1.3532467532467531,0.396905156169702
1.7976931348623157E308,1.3532763532763532,0.3970193570490488
1.7976931348623157E308,1.3533333333333333,0.39707645748872217
1.7976931348623157E308,1.3533834586466165,0.39713355792839555
1.7976931348623157E308,1.353448275862069,0.39719065836806894
1.7976931348623157E308,1.3534883720930233,0.3973619596870891
1.7976931348623157E308,1.3535108958837772,0.39753326100610925
1.7976931348623157E308,1.3535353535353536,0.397647461885456
1.7976931348623157E308,1.3536121673003803,0.3977045623251294
1.7976931348623157E308,1.3536231884057972,0.3977616627648028
1.7976931348623157E308,1.3536299765807962,0.3978187632044762
1.7976931348623157E308,1.353658536585366,0.3981613658425165
1.7976931348623157E308,1.3536977491961415,0.3982184662821899
1.7976931348623157E308,1.3537117903930131,0.39827556672186326
1.7976931348623157E308,1.3537414965986394,0.3984468680408834
1.7976931348623157E308,1.3538083538083538,0.3985039684805568
1.7976931348623157E308,1.353846153846154,0.3985610689202302
1.7976931348623157E308,1.353909465020576,0.39867526979957696
1.7976931348623157E308,1.3539823008849559,0.39873237023925034
1.7976931348623157E308,1.3540051679586564,0.39878947067892373
1.7976931348623157E308,1.354014598540146,0.3988465711185971
1.7976931348623157E308,1.3540372670807452,0.3989607719979439
1.7976931348623157E308,1.3540983606557377,0.39901787243761727
1.7976931348623157E308,1.3541147132169575,0.39907497287729066
1.7976931348623157E308,1.3541666666666667,0.3992462741963108
1.7976931348623157E308,1.3542857142857143,0.3993033746359842
1.7976931348623157E308,1.3543046357615893,0.3993604750756576
1.7976931348623157E308,1.3543123543123543,0.39941757551533097
1.7976931348623157E308,1.3543307086614174,0.39947467595500435
1.7976931348623157E308,1.354368932038835,0.3995888768343511
1.7976931348623157E308,1.3544303797468353,0.3996459772740245
1.7976931348623157E308,1.3544600938967135,0.3997030777136979
1.7976931348623157E308,1.3544776119402986,0.3997601781533713
1.7976931348623157E308,1.3544857768052516,0.39981727859304467
1.7976931348623157E308,1.3545454545454545,0.3999885799120648
1.7976931348623157E308,1.3546099290780143,0.4000456803517382
1.7976931348623157E308,1.354639175257732,0.4001027807914116
1.7976931348623157E308,1.354679802955665,0.40021698167075836
1.7976931348623157E308,1.3547169811320754,0.40027408211043175
1.7976931348623157E308,1.3547400611620795,0.40033118255010514
1.7976931348623157E308,1.3548387096774193,0.4004453834294519
1.7976931348623157E308,1.3549295774647887,0.4005024838691253
1.7976931348623157E308,1.3549382716049383,0.40061668474847206
1.7976931348623157E308,1.355,0.40067378518814545
1.7976931348623157E308,1.355056179775281,0.40073088562781883
1.7976931348623157E308,1.355072463768116,0.4008450865071656
1.7976931348623157E308,1.3550913838120104,0.400902186946839
1.7976931348623157E308,1.3551020408163266,0.4009592873865124
1.7976931348623157E308,1.355140186915888,0.4013589904642261
1.7976931348623157E308,1.3551797040169133,0.40141609090389946
1.7976931348623157E308,1.3552123552123552,0.40147319134357284
1.7976931348623157E308,1.355263157894737,0.4017015931022664
1.7976931348623157E308,1.3552941176470588,0.40175869354193977
1.7976931348623157E308,1.3553113553113554,0.40181579398161316
1.7976931348623157E308,1.3553299492385786,0.4019870953006333
1.7976931348623157E308,1.355353075170843,0.4020441957403067
1.7976931348623157E308,1.3553719008264462,0.40215839661965347
1.7976931348623157E308,1.3554006968641115,0.40221549705932685
1.7976931348623157E308,1.355421686746988,0.40227259749900024
1.7976931348623157E308,1.3554913294797688,0.4023296979386736
1.7976931348623157E308,1.3555045871559632,0.402386798378347
1.7976931348623157E308,1.3555555555555556,0.40255809969736717
1.7976931348623157E308,1.3556231003039514,0.40261520013704055
1.7976931348623157E308,1.3556851311953353,0.40267230057671394
1.7976931348623157E308,1.3557046979865772,0.4027865014560607
1.7976931348623157E308,1.3557483731019522,0.4028436018957341
1.7976931348623157E308,1.3557951482479784,0.4029007023354075
1.7976931348623157E308,1.3558052434456929,0.40295780277508086
1.7976931348623157E308,1.3558282208588956,0.4032433049734478
1.7976931348623157E308,1.355889724310777,0.4033004054131212
1.7976931348623157E308,1.3559322033898304,0.40341460629246795
1.7976931348623157E308,1.3559718969555035,0.4035288071718147
1.7976931348623157E308,1.3559870550161812,0.4035859076114881
1.7976931348623157E308,1.356020942408377,0.4037001084908349
1.7976931348623157E308,1.3560439560439561,0.40381430937018165
1.7976931348623157E308,1.356060606060606,0.40387140980985503
1.7976931348623157E308,1.3561076604554865,0.4039285102495284
1.7976931348623157E308,1.3561320754716981,0.4039856106892018
1.7976931348623157E308,1.356164383561644,0.40421401244789534
1.7976931348623157E308,1.35625,0.40427111288756873
1.7976931348623157E308,1.3562874251497006,0.4043282133272421
1.7976931348623157E308,1.3563218390804597,0.4044424142065889
1.7976931348623157E308,1.356347438752784,0.40449951464626227
1.7976931348623157E308,1.3563636363636364,0.40455661508593566
1.7976931348623157E308,1.3563829787234043,0.4046708159652824
1.7976931348623157E308,1.3563941299790356,0.4047279164049558
1.7976931348623157E308,1.3564356435643565,0.4048421172843026
1.7976931348623157E308,1.3564814814814814,0.40489921772397597
1.7976931348623157E308,1.3564954682779455,0.40501341860332274
1.7976931348623157E308,1.3565217391304347,0.4051276194826695
1.7976931348623157E308,1.3565573770491803,0.4051847199223429
1.7976931348623157E308,1.3565891472868217,0.40535602124136305
1.7976931348623157E308,1.3566433566433567,0.4054702221207098
1.7976931348623157E308,1.356687898089172,0.4055844230000566
1.7976931348623157E308,1.3567251461988303,0.40564152343973
1.7976931348623157E308,1.3567567567567567,0.40575572431907675
1.7976931348623157E308,1.35678391959799,0.40581282475875013
1.7976931348623157E308,1.3568075117370892,0.4059841260777703
1.7976931348623157E308,1.356818181818182,0.4060412265174437
1.7976931348623157E308,1.3568281938325992,0.40615542739679045
1.7976931348623157E308,1.3568464730290457,0.40621252783646383
1.7976931348623157E308,1.3569023569023568,0.4062696282761372
1.7976931348623157E308,1.3569131832797428,0.4063267287158106
1.7976931348623157E308,1.356923076923077,0.406383829155484
1.7976931348623157E308,1.356955380577428,0.4064409295951574
1.7976931348623157E308,1.3569739952718676,0.40649803003483076
1.7976931348623157E308,1.356979405034325,0.40655513047450414
1.7976931348623157E308,1.3571428571428572,0.4071832353109114
1.7976931348623157E308,1.3572984749455337,0.40729743619025816
1.7976931348623157E308,1.357308584686775,0.4074116370696049
1.7976931348623157E308,1.3573200992555832,0.4074687375092783
1.7976931348623157E308,1.3573333333333333,0.4075258379489517
1.7976931348623157E308,1.3573573573573574,0.4075829383886251
1.7976931348623157E308,1.3573883161512028,0.40764003882829847
1.7976931348623157E308,1.3574144486692015,0.40769713926797185
1.7976931348623157E308,1.3574468085106384,0.40775423970764524
1.7976931348623157E308,1.3575418994413408,0.4078113401473186
1.7976931348623157E308,1.3575581395348837,0.407868440586992
1.7976931348623157E308,1.3575883575883576,0.4079255410266654
1.7976931348623157E308,1.3576158940397351,0.40815394278535894
1.7976931348623157E308,1.357630979498861,0.4082110432250323
1.7976931348623157E308,1.3576642335766422,0.4082681436647057
1.7976931348623157E308,1.3576826196473553,0.4083252441043791
1.7976931348623157E308,1.3576923076923078,0.4083823445440525
1.7976931348623157E308,1.3577981651376148,0.40849654542339925
1.7976931348623157E308,1.3578199052132702,0.40855364586307263
1.7976931348623157E308,1.3578947368421053,0.4086678467424194
1.7976931348623157E308,1.3579766536964981,0.4087820476217662
1.7976931348623157E308,1.3580246913580247,0.40895334894078633
1.7976931348623157E308,1.3580786026200873,0.4090104493804597
1.7976931348623157E308,1.3581081081081081,0.4091246502598065
1.7976931348623157E308,1.3581395348837209,0.4091817506994799
1.7976931348623157E308,1.358288770053476,0.40923885113915326
1.7976931348623157E308,1.3583333333333334,0.40935305201850003
1.7976931348623157E308,1.3584070796460177,0.4094101524581734
1.7976931348623157E308,1.3584229390681004,0.4094672528978468
1.7976931348623157E308,1.358433734939759,0.4095243533375202
1.7976931348623157E308,1.3584415584415583,0.40958145377719357
1.7976931348623157E308,1.3584474885844748,0.40963855421686696
1.7976931348623157E308,1.3584905660377358,0.4098098555358871
1.7976931348623157E308,1.3585858585858586,0.4098669559755605
1.7976931348623157E308,1.3586206896551725,0.40998115685490727
1.7976931348623157E308,1.3586698337292162,0.41003825729458065
1.7976931348623157E308,1.358695652173913,0.4101524581739274
1.7976931348623157E308,1.358744394618834,0.4102095586136008
1.7976931348623157E308,1.3587786259541985,0.4102666590532742
1.7976931348623157E308,1.3588039867109634,0.4103237594929476
1.7976931348623157E308,1.358839050131926,0.41049506081196774
1.7976931348623157E308,1.3588850174216027,0.4105521612516411
1.7976931348623157E308,1.358974358974359,0.4110089647690282
1.7976931348623157E308,1.359073359073359,0.4110660652087016
1.7976931348623157E308,1.3590814196242171,0.411123165648375
1.7976931348623157E308,1.3591331269349844,0.41123736652772175
1.7976931348623157E308,1.3591549295774648,0.4113515674070685
1.7976931348623157E308,1.3592017738359201,0.4114086678467419
1.7976931348623157E308,1.3592233009708738,0.4114657682864153
1.7976931348623157E308,1.3592493297587132,0.41163706960543545
1.7976931348623157E308,1.3592677345537758,0.41169417004510883
1.7976931348623157E308,1.3592814371257484,0.4117512704847822
1.7976931348623157E308,1.3593220338983052,0.4118083709244556
1.7976931348623157E308,1.359375,0.41203677268314914
1.7976931348623157E308,1.3594202898550725,0.41209387312282253
1.7976931348623157E308,1.359447004608295,0.4121509735624959
1.7976931348623157E308,1.3594936708860759,0.4122651744418427
1.7976931348623157E308,1.3595166163141994,0.41232227488151607
1.7976931348623157E308,1.3595238095238096,0.41237937532118946
1.7976931348623157E308,1.3595505617977528,0.41243647576086284
1.7976931348623157E308,1.359621451104101,0.4124935762005362
1.7976931348623157E308,1.3596491228070176,0.4125506766402096
1.7976931348623157E308,1.3597122302158273,0.4126648775195564
1.7976931348623157E308,1.3597883597883598,0.41277907839890315
1.7976931348623157E308,1.3598130841121496,0.4128932792782499
1.7976931348623157E308,1.3598326359832635,0.4129503797179233
1.7976931348623157E308,1.3598484848484849,0.4130074801575967
1.7976931348623157E308,1.359882005899705,0.41312168103694347
1.7976931348623157E308,1.36,0.41352138411465716
1.7976931348623157E308,1.3601036269430051,0.41357848455433055
1.7976931348623157E308,1.3601694915254237,0.4137497858733507
1.7976931348623157E308,1.3602150537634408,0.4138068863130241
1.7976931348623157E308,1.360248447204969,0.4138639867526975
1.7976931348623157E308,1.3602771362586605,0.41392108719237086
1.7976931348623157E308,1.3602941176470589,0.41403528807171763
1.7976931348623157E308,1.360313315926893,0.414092388511391
1.7976931348623157E308,1.3603603603603605,0.41437789070975795
1.7976931348623157E308,1.3604060913705585,0.41443499114943133
1.7976931348623157E308,1.3604240282685511,0.4144920915891047
1.7976931348623157E308,1.3604651162790697,0.41477759378747164
1.7976931348623157E308,1.3605442176870748,0.41483469422714503
1.7976931348623157E308,1.3605870020964361,0.4148917946668184
1.7976931348623157E308,1.3606060606060606,0.4149488951064918
1.7976931348623157E308,1.360655737704918,0.4150059955461652
1.7976931348623157E308,1.3607427055702919,0.41506309598583857
1.7976931348623157E308,1.360759493670886,0.41512019642551196
1.7976931348623157E308,1.3607843137254902,0.41517729686518534
1.7976931348623157E308,1.3608017817371938,0.4152343973048587
1.7976931348623157E308,1.3608247422680413,0.4152914977445321
1.7976931348623157E308,1.3608562691131498,0.4154056986238789
1.7976931348623157E308,1.3609467455621302,0.41551989950322565
1.7976931348623157E308,1.3609756097560977,0.41557699994289904
1.7976931348623157E308,1.3610108303249098,0.4156341003825724
1.7976931348623157E308,1.3610315186246418,0.4156912008222458
1.7976931348623157E308,1.3611111111111112,0.4158054017015926
1.7976931348623157E308,1.3611859838274933,0.41591960258093935
1.7976931348623157E308,1.3612334801762114,0.41597670302061274
1.7976931348623157E308,1.3612903225806452,0.4160909038999595
1.7976931348623157E308,1.361323155216285,0.4162051047793063
1.7976931348623157E308,1.361344537815126,0.41626220521897966
1.7976931348623157E308,1.3613707165109035,0.41637640609832643
1.7976931348623157E308,1.3614457831325302,0.4165477074173466
1.7976931348623157E308,1.3615023474178405,0.41660480785702
1.7976931348623157E308,1.3615384615384616,0.41671900873636675
1.7976931348623157E308,1.3615819209039548,0.4168332096157135
1.7976931348623157E308,1.3616071428571428,0.4168903100553869
1.7976931348623157E308,1.3616236162361623,0.41706161137440706
1.7976931348623157E308,1.3617021276595744,0.4172900131331006
1.7976931348623157E308,1.3617747440273038,0.417347113572774
1.7976931348623157E308,1.3618090452261307,0.41746131445212076
1.7976931348623157E308,1.361842105263158,0.41757551533146753
1.7976931348623157E308,1.3618677042801557,0.4176326157711409
1.7976931348623157E308,1.361904761904762,0.4176897162108143
1.7976931348623157E308,1.3619489559164732,0.4177468166504877
1.7976931348623157E308,1.361963190184049,0.41780391709016107
1.7976931348623157E308,1.3620178041543027,0.41786101752983446
1.7976931348623157E308,1.3620309050772628,0.4179752184091812
1.7976931348623157E308,1.3620689655172413,0.41820362016787477
1.7976931348623157E308,1.3621169916434541,0.41826072060754815
1.7976931348623157E308,1.3621621621621622,0.4183749214868949
1.7976931348623157E308,1.3622047244094488,0.4184320219265683
1.7976931348623157E308,1.3622291021671826,0.4184891223662417
1.7976931348623157E308,1.3622448979591837,0.4185462228059151
1.7976931348623157E308,1.3622641509433961,0.41860332324558847
1.7976931348623157E308,1.3622754491017963,0.41866042368526185
1.7976931348623157E308,1.3623188405797102,0.4188888254439554
1.7976931348623157E308,1.3623529411764705,0.4189459258836288
1.7976931348623157E308,1.3624161073825503,0.4191743276423223
1.7976931348623157E308,1.3624454148471616,0.4192314280819957
1.7976931348623157E308,1.3625,0.41945982984068925
1.7976931348623157E308,1.3625730994152048,0.4197453320390562
1.7976931348623157E308,1.3625954198473282,0.41980243247872956
1.7976931348623157E308,1.3626373626373627,0.4199737337977497
1.7976931348623157E308,1.3626943005181347,0.4200308342374231
1.7976931348623157E308,1.36272040302267,0.4200879346770965
1.7976931348623157E308,1.3627684964200477,0.42020213555644326
1.7976931348623157E308,1.3627906976744186,0.42025923599611664
1.7976931348623157E308,1.3628048780487805,0.42031633643579003
1.7976931348623157E308,1.3628318584070795,0.4203734368754634
1.7976931348623157E308,1.362962962962963,0.4204305373151368
1.7976931348623157E308,1.3629893238434163,0.4204876377548102
1.7976931348623157E308,1.3630136986301369,0.42060183863415695
1.7976931348623157E308,1.363036303630363,0.42065893907383034
1.7976931348623157E308,1.3630705394190872,0.4207160395135037
1.7976931348623157E308,1.363076923076923,0.4207731399531771
1.7976931348623157E308,1.3630952380952381,0.4208302403928505
1.7976931348623157E308,1.3631284916201116,0.4208873408325239
1.7976931348623157E308,1.3631436314363143,0.42105864215154404
1.7976931348623157E308,1.3631578947368421,0.4211157425912174
1.7976931348623157E308,1.3631713554987213,0.4212299434705642
1.7976931348623157E308,1.36318407960199,0.4212870439102376
1.7976931348623157E308,1.3632286995515694,0.42134414434991097
1.7976931348623157E308,1.36328125,0.42140124478958435
1.7976931348623157E308,1.3633540372670807,0.42145834522925774
1.7976931348623157E308,1.363408521303258,0.4215154456689311
1.7976931348623157E308,1.3636363636363635,0.42254325358305206
1.7976931348623157E308,1.363825363825364,0.42260035402272544
1.7976931348623157E308,1.363914373088685,0.42265745446239883
1.7976931348623157E308,1.3639846743295019,0.4227145549020722
1.7976931348623157E308,1.3640449438202247,0.4227716553417456
1.7976931348623157E308,1.3640897755610972,0.422828755781419
1.7976931348623157E308,1.3641025641025641,0.42288585622109237
1.7976931348623157E308,1.3641304347826086,0.4230571575401125
1.7976931348623157E308,1.3641456582633054,0.4231142579797859
1.7976931348623157E308,1.364179104477612,0.4232284588591327
1.7976931348623157E308,1.3641975308641976,0.42328555929880607
1.7976931348623157E308,1.3642533936651584,0.42334265973847945
1.7976931348623157E308,1.3642611683848798,0.42339976017815284
1.7976931348623157E308,1.3642857142857143,0.4234568606178262
1.7976931348623157E308,1.3643122676579926,0.423571061497173
1.7976931348623157E308,1.364321608040201,0.4236281619368464
1.7976931348623157E308,1.3643410852713178,0.42368526237651977
1.7976931348623157E308,1.3644067796610169,0.42374236281619315
1.7976931348623157E308,1.3644314868804666,0.42379946325586654
1.7976931348623157E308,1.3644859813084111,0.4239707645748867
1.7976931348623157E308,1.3645083932853717,0.4240278650145601
1.7976931348623157E308,1.364516129032258,0.42408496545423346
1.7976931348623157E308,1.3645320197044335,0.42414206589390685
1.7976931348623157E308,1.3645569620253164,0.42419916633358024
1.7976931348623157E308,1.3645833333333333,0.424313367212927
1.7976931348623157E308,1.3646408839779005,0.4243704676526004
1.7976931348623157E308,1.3647058823529412,0.42459886941129393
1.7976931348623157E308,1.3647798742138364,0.4247130702906407
1.7976931348623157E308,1.3648208469055374,0.4248272711699875
1.7976931348623157E308,1.364864864864865,0.42494147204933425
1.7976931348623157E308,1.364963503649635,0.4251698738080278
1.7976931348623157E308,1.365,0.4252269742477012
1.7976931348623157E308,1.3650190114068441,0.42528407468737456
1.7976931348623157E308,1.365038560411311,0.42539827556672133
1.7976931348623157E308,1.3650793650793651,0.4255695768857415
1.7976931348623157E308,1.3651226158038148,0.42574087820476164
1.7976931348623157E308,1.3651685393258426,0.425797978644435
1.7976931348623157E308,1.365180467091295,0.4258550790841084
1.7976931348623157E308,1.3651960784313726,0.4259121795237818
1.7976931348623157E308,1.3652173913043477,0.42608348084280195
1.7976931348623157E308,1.3652392947103276,0.42614058128247534
1.7976931348623157E308,1.3652694610778444,0.4262547821618221
1.7976931348623157E308,1.365296803652968,0.4263118826014955
1.7976931348623157E308,1.3653250773993808,0.4263689830411689
1.7976931348623157E308,1.3653395784543325,0.42642608348084227
1.7976931348623157E308,1.3653444676409185,0.42648318392051565
1.7976931348623157E308,1.3653846153846154,0.4266544852395358
1.7976931348623157E308,1.3654485049833887,0.4267115856792092
1.7976931348623157E308,1.365482233502538,0.42682578655855596
1.7976931348623157E308,1.3655172413793104,0.42688288699822935
1.7976931348623157E308,1.365546218487395,0.42693998743790273
1.7976931348623157E308,1.3655913978494623,0.4269970878775761
1.7976931348623157E308,1.365650969529086,0.4270541883172495
1.7976931348623157E308,1.3656716417910448,0.4271683891965963
1.7976931348623157E308,1.3656884875846502,0.42722548963626966
1.7976931348623157E308,1.3657142857142857,0.42728259007594305
1.7976931348623157E308,1.3658536585365855,0.4273967909552898
1.7976931348623157E308,1.3659305993690851,0.4274538913949632
1.7976931348623157E308,1.365979381443299,0.4275109918346366
1.7976931348623157E308,1.3660130718954249,0.4277964940330035
1.7976931348623157E308,1.3660714285714286,0.4278535944726769
1.7976931348623157E308,1.366120218579235,0.42796779535202367
1.7976931348623157E308,1.3661417322834646,0.42802489579169706
1.7976931348623157E308,1.3661616161616161,0.42808199623137044
1.7976931348623157E308,1.366167023554604,0.42813909667104383
1.7976931348623157E308,1.3661971830985915,0.4282532975503906
1.7976931348623157E308,1.3662337662337662,0.428310397990064
1.7976931348623157E308,1.3662551440329218,0.42836749842973737
1.7976931348623157E308,1.3662650602409638,0.42842459886941076
1.7976931348623157E308,1.3663157894736842,0.4285387997487575
1.7976931348623157E308,1.3663366336633664,0.4285959001884309
1.7976931348623157E308,1.3663594470046083,0.4286530006281043
1.7976931348623157E308,1.3663663663663663,0.42876720150745107
1.7976931348623157E308,1.366412213740458,0.42888140238679784
1.7976931348623157E308,1.3664596273291925,0.429052703705818
1.7976931348623157E308,1.3664921465968587,0.42916690458516477
1.7976931348623157E308,1.3665158371040724,0.42928110546451154
1.7976931348623157E308,1.366576819407008,0.4293382059041849
1.7976931348623157E308,1.3666666666666667,0.4295095072232051
1.7976931348623157E308,1.3667481662591687,0.42956660766287846
1.7976931348623157E308,1.3667820069204153,0.42962370810255185
1.7976931348623157E308,1.3668122270742358,0.42968080854222523
1.7976931348623157E308,1.3668639053254439,0.429795009421572
1.7976931348623157E308,1.3669250645994833,0.4298521098612454
1.7976931348623157E308,1.3669527896995708,0.4299092103009188
1.7976931348623157E308,1.3669724770642202,0.42996631074059216
1.7976931348623157E308,1.3670411985018727,0.43008051161993893
1.7976931348623157E308,1.3670588235294117,0.4301376120596123
1.7976931348623157E308,1.3670886075949367,0.43036601381830586
1.7976931348623157E308,1.367123287671233,0.43048021469765263
1.7976931348623157E308,1.3671497584541064,0.430537315137326
1.7976931348623157E308,1.3671875,0.4305944155769994
1.7976931348623157E308,1.3672055427251733,0.4306515160166728
1.7976931348623157E308,1.3672131147540985,0.43076571689601956
1.7976931348623157E308,1.3672316384180792,0.43087991777536633
1.7976931348623157E308,1.3672456575682381,0.4309370182150397
1.7976931348623157E308,1.3672566371681416,0.4310512190943865
1.7976931348623157E308,1.367283950617284,0.43110831953405987
1.7976931348623157E308,1.3673469387755102,0.4313938217324268
1.7976931348623157E308,1.3674698795180722,0.43150802261177357
1.7976931348623157E308,1.3675213675213675,0.43162222349112034
1.7976931348623157E308,1.3675675675675676,0.4317364243704671
1.7976931348623157E308,1.3675889328063242,0.4317935248101405
1.7976931348623157E308,1.367601246105919,0.43190772568948727
1.7976931348623157E308,1.3676148796498906,0.43196482612916065
1.7976931348623157E308,1.3676470588235294,0.4320790270085074
1.7976931348623157E308,1.367741935483871,0.4321932278878542
1.7976931348623157E308,1.367816091954023,0.43242162964654773
1.7976931348623157E308,1.3678756476683938,0.4324787300862211
1.7976931348623157E308,1.3678929765886287,0.4325929309655679
1.7976931348623157E308,1.3679245283018868,0.4326500314052413
1.7976931348623157E308,1.367952522255193,0.43270713184491466
1.7976931348623157E308,1.368,0.4329355336036082
1.7976931348623157E308,1.368038740920097,0.4329926340432816
1.7976931348623157E308,1.3680555555555556,0.43310683492262836
1.7976931348623157E308,1.3680709534368072,0.43322103580197513
1.7976931348623157E308,1.3680981595092025,0.43344943756066867
1.7976931348623157E308,1.3681318681318682,0.43350653800034206
1.7976931348623157E308,1.3681818181818182,0.4336207388796888
1.7976931348623157E308,1.3682539682539683,0.4336778393193622
1.7976931348623157E308,1.3682634730538923,0.4337349397590356
1.7976931348623157E308,1.368271954674221,0.433792040198709
1.7976931348623157E308,1.3682864450127876,0.43384914063838237
1.7976931348623157E308,1.368421052631579,0.4344772454747896
1.7976931348623157E308,1.3685344827586208,0.434534345914463
1.7976931348623157E308,1.3685446009389672,0.4345914463541364
1.7976931348623157E308,1.3685636856368564,0.43464854679380976
1.7976931348623157E308,1.3685800604229608,0.43476274767315654
1.7976931348623157E308,1.3686006825938566,0.4348198481128299
1.7976931348623157E308,1.368663594470046,0.4349340489921767
1.7976931348623157E308,1.3687150837988826,0.4349911494318501
1.7976931348623157E308,1.36875,0.43516245075087023
1.7976931348623157E308,1.3688311688311687,0.4352195511905436
1.7976931348623157E308,1.3688524590163935,0.435276651630217
1.7976931348623157E308,1.3689024390243902,0.4353908525095638
1.7976931348623157E308,1.368909512761021,0.43544795294923716
1.7976931348623157E308,1.3689320388349515,0.43556215382858393
1.7976931348623157E308,1.3690205011389522,0.4356763547079307
1.7976931348623157E308,1.369047619047619,0.43584765602695086
1.7976931348623157E308,1.3690773067331672,0.43590475646662424
1.7976931348623157E308,1.3691275167785235,0.43596185690629763
1.7976931348623157E308,1.3691460055096418,0.4360760577856444
1.7976931348623157E308,1.3691588785046729,0.4361331582253178
1.7976931348623157E308,1.3692307692307693,0.4363615599840113
1.7976931348623157E308,1.3692946058091287,0.4364186604236847
1.7976931348623157E308,1.3693181818181819,0.4364757608633581
1.7976931348623157E308,1.369330453563715,0.4365328613030315
1.7976931348623157E308,1.3693693693693694,0.43670416262205164
1.7976931348623157E308,1.3693931398416888,0.436761263061725
1.7976931348623157E308,1.3694117647058823,0.4368183635013984
1.7976931348623157E308,1.3694267515923566,0.43698966482041857
1.7976931348623157E308,1.3695014662756597,0.43710386569976534
1.7976931348623157E308,1.3695652173913044,0.4372751670187855
1.7976931348623157E308,1.3696369636963697,0.4373322674584589
1.7976931348623157E308,1.3696682464454977,0.43738936789813226
